"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","profit_pct","buy"
"93",1739,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR6","C",154,6,3.3,2.4,123,86,"Average","owner-occupied",51.360974,0.081101,73,96,6,"orpington","Thames Water",50500,"Bromley","rail",0,1,0,1.391936,416000,627227.994970078,50.7759603293457,1
"94",3688,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW1P","D",194,5,6.6,2.8,193,83,"Very Poor","owner-occupied",51.496062,-0.140835,97,17,1,"victoria","Thames Water",57500,"Westminster","tube",3,1,0,0.201955,1861000,2802427.21806881,50.5871691600649,1
"95",1704,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE6","D",52,3,4.3,2.2,488,252,"Very Poor","owner-occupied",51.441372,0.009397,45,33,3,"lee","Thames Water",48000,"Lewisham","rail",0,1,0,1.1210056,202000,304033.068012548,50.5114198081918,1
"96",13625,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA0","D",80,5,4.3,0.9,309,65,"Good","owner-occupied",51.542706,-0.30331,116,37,4,"alperton","Affinity Water",51400,"Brent","tube",1,0,0,0.4269018,306000,455273.377391895,48.7821494744754,1
"97",3738,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE24","E",227,8,7.7,4,230,120,"Poor","owner-occupied",51.455141,-0.094036,126,30,2,"north dulwich","Thames Water",76600,"Lambeth","rail",0,1,0,0.3305848,1250000,1855652.72153104,48.4522177224833,1
"98",2740,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW19","C",126,5,3.7,1.7,155,67,"Average","owner-occupied",51.404925,-0.19336,75,19,4,"morden","Thames Water",72900,"Merton","tube",1,0,0,0.2466958,557000,825317.6301293,48.1719264145961,1
"99",5231,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW7","D",78,3,4,1.6,289,115,"Very Poor","rental (private)",51.494404,-0.18484,143,19,1,"gloucester road","Thames Water",70100,"Kensington and Chelsea","tube",3,0,0,0.1609426,850000,1257595.45015255,47.9524059002997,1
"100",1527,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE9","E",91,5,4.9,1.6,309,101,"Average","owner-occupied",51.45961,0.052937,24,46,4,"eltham","Thames Water",59600,"Greenwich","rail",0,1,0,0.4095026,350000,516988.008323208,47.7108595209166,1
"101",5889,NA,NA,"T","N","L",NA,NA,NA,NA,NA,NA,"RM8","C",49,2,1.4,1.3,161,146,"Average","owner-occupied",51.553825,0.136167,71,12,5,"dagenham heathway","Essex & Suffolk Water",40900,"Barking and Dagenham","tube",1,0,0,1.2856766,166000,245151.742002314,47.6817722905508,1
"102",7793,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM5","C",52,2,1.8,1.3,193,145,"Average","owner-occupied",51.608976,0.174458,52,80,6,"gidea park","Essex & Suffolk Water",42400,"Havering","rail",0,1,0,3.1772182,129000,189767.149622634,47.1063175369255,1
"103",7006,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW1P","E",68,3,4.1,2.9,347,248,"Very Poor","owner-occupied",51.496104,-0.137247,68,13,1,"victoria","Thames Water",57500,"Westminster","tube",3,1,0,0.3610334,589000,866414.177319815,47.0991812087972,1
"104",7169,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR4","D",45,3,3.3,1.5,414,186,"Average","rental (social)",51.41496,-0.170735,186,18,3,"colliers wood","Thames Water",52500,"Merton","tube",1,0,0,0.7668076,262000,385350.51228263,47.0803481994771,1
"105",2619,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG11","C",63,3,1.5,1.5,133,133,"Average","owner-occupied",51.534002,0.075733,151,4,4,"barking","Essex & Suffolk Water",44200,"Barking and Dagenham","tube",2,0,1,0.571688,153000,224897.179587623,46.9916206455052,1
"106",346,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E2","C",100,4,2.8,2.8,158,157,"Good","owner-occupied",51.528751,-0.057646,176,19,2,"bethnal green","Thames Water",55100,"Hackney","tube",1,0,1,0.3212638,477000,701037.18356488,46.9679630115053,1
"107",9445,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N10","C",157,5,5.1,2.4,183,87,"Average","owner-occupied",51.596138,-0.139975,126,88,3,"alexandra palace","Thames Water",64800,"Haringey","rail",0,1,0,1.1514542,811000,1191369.01545166,46.9012349508829,1
"108",6805,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW17","C",55,3,2.5,2.1,262,217,"Average","rental (private)",51.429616,-0.152251,71,37,3,"tooting bec","Thames Water",69000,"Wandsworth","tube",1,0,0,0.7543796,296000,434101.417201307,46.6558841896307,1
"109",8346,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE15","D",69,3,2.9,0.8,218,60,"Good","owner-occupied",51.48242,-0.055424,77,4,2,"south bermondsey","Thames Water",43200,"Southwark","rail",0,1,0,0.5704452,337000,494152.667630853,46.6328390596002,1
"110",14673,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N11","D",145,5,6.5,3.9,236,139,"Average","owner-occupied",51.618022,-0.149116,53,60,4,"new southgate","Affinity Water",54300,"Barnet","rail",0,1,0,0.397696,382000,557880.780600141,46.0420891623407,1
"111",6294,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW17","D",119,7,4.4,3.1,192,131,"Average","owner-occupied",51.420029,-0.149877,62,22,3,"tooting","Thames Water",52800,"Wandsworth","rail",0,1,0,0.6767046,514000,750273.568107932,45.9676202544614,1
"112",3539,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM2","E",96,4,5.8,2.2,341,130,"Average","owner-occupied",51.57785,0.207322,30,31,6,"gidea park","Essex & Suffolk Water",54000,"Havering","rail",0,1,0,0.4045314,293000,427163.883015316,45.7897211656368,1
"113",8401,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW13","C",98,6,2.6,1.2,149,66,"Good","owner-occupied",51.440932,-0.416633,83,16,6,"feltham","Affinity Water",53700,"Hounslow","rail",0,1,0,0.6965894,307000,446814.420609669,45.5421565503807,1
"114",13875,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW10","D",37,2,3,2.2,468,355,"Very Poor","owner-occupied",51.567365,-0.258148,122,34,3,"neasden","Thames Water",43400,"Brent","tube",1,0,0,1.224158,189000,273519.211111952,44.7191593184929,1
"115",13232,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT6","D",59.9,3,4.3,4.1,366,351,"Good","owner-occupied",51.377727,-0.304971,129,31,6,"chessington north","Thames Water",63300,"Kingston upon Thames","rail",0,1,0,1.1079562,290000,419136.581462211,44.5298556766244,1
"116",8470,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR2","F",181,7,11,2.8,405,106,"Very Poor","owner-occupied",51.375186,0.043094,58,78,5,"hayes","Thames Water",67300,"Bromley","rail",0,1,0,1.8604716,621000,896738.334300904,44.4023082610152,1
"117",11591,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW17","F",100.51,5,8.3,7.3,602,530,"Average","rental (private)",51.440094,-0.168375,70,36,3,"tooting bec","Thames Water",73500,"Wandsworth","tube",1,0,0,0.5518032,7e+05,1010452.22915908,44.3503184512974,1
"118",7735,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE28","C",82.05,5,2.5,2.3,187,167,"Average","owner-occupied",51.510491,0.12813,40,3,4,"abbey wood","Thames Water",49800,"Greenwich","rail",0,1,0,2.1357518,252000,363527.512790966,44.2569495202248,1
"119",13510,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR5","D",127,5,5,3.7,222,165,"Good","owner-occupied",51.388299,0.09496,66,77,6,"st mary cray","Thames Water",59500,"Bromley","rail",0,1,0,0.9202934,413000,593258.019713801,43.6460096159324,1
"120",6702,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM2","E",99,3,5.9,2.5,337,143,"Poor","owner-occupied",51.344529,-0.196167,94,98,5,"belmont","SES Water",67900,"Sutton","rail",0,1,0,0.2249468,336000,480281.505520622,42.9409242620899,1
"121",2517,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW3","E",168,5,8.4,3.4,284,114,"Average","owner-occupied",51.462179,-0.364809,72,22,5,"hounslow","Thames Water",57400,"Hounslow","rail",0,1,0,0.226811,517000,736860.011580383,42.526114425606,1
"122",10671,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE12","E",101,5,5.5,2.6,307,145,"Average","owner-occupied",51.449951,0.008895,90,21,3,"lee","Thames Water",63700,"Lewisham","rail",0,1,0,0.2187328,488000,695123.067221311,42.4432514797768,1
"123",684,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG4","E",127,4,6.9,2.6,280,106,"Average","owner-occupied",51.582113,0.048609,32,26,4,"redbridge","Thames Water",55300,"Redbridge","tube",1,0,0,0.5238402,440000,625934.121795554,42.2577549535351,1
"124",14781,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG2","D",118,5,5.7,2.2,275,104,"Average","owner-occupied",51.580232,0.067692,185,27,4,"gants hill","Thames Water",55100,"Redbridge","tube",1,0,0,0.282737,403000,571938.361845005,41.9201890434257,1
"125",10603,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N13","C",115,5,2.7,1.5,133,71,"Average","owner-occupied",51.614762,-0.118786,86,30,3,"bowes park","Thames Water",52200,"Enfield","rail",0,1,0,0.6549556,416000,588927.82352031,41.5691883462283,1
"126",9712,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE8","D",117.45,5,5.3,4.1,271,208,"Poor","owner-occupied",51.468812,-0.017748,94,7,2,"elverson road","Thames Water",50700,"Lewisham","light_rail",0,0,1,0.0447408,498000,704213.052721662,41.408243518406,1
"127",6346,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW2","D",82,4,3.8,2,259,138,"Average","rental (private)",51.450523,-0.34607,81,12,5,"whitton","Thames Water",80200,"Richmond upon Thames","rail",0,1,0,0.8736884,486000,686982.48948007,41.3544217037182,1
"128",561,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA8","D",61,3,2.5,1.5,237,145,"Average","owner-occupied",51.615684,-0.284653,180,64,5,"edgware","Affinity Water",55100,"Barnet","tube",1,0,0,0.7848282,231000,325224.438222329,40.7898000962464,1
"129",13086,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SW16","G",180,9,15,6.5,554,240,"Very Poor","owner-occupied",51.40949,-0.118841,173,40,3,"norbury","Thames Water",54100,"Croydon","rail",0,1,0,0.3119428,612000,856116.742647536,39.8883566417542,1
"130",1287,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA17","C",59.62,3,2.8,2.8,267,261,"Average","owner-occupied",51.484963,0.151139,48,49,5,"belvedere","Thames Water",45800,"Bexley","rail",0,1,0,0.6412848,168000,234992.777495988,39.8766532714215,1
"131",9363,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW5","E",54.15,2,4.2,3.2,458,357,"Poor","owner-occupied",51.495489,-0.191611,65,14,1,"earls court","Thames Water",56600,"Kensington and Chelsea","tube",2,0,0,0.2839798,534000,745186.98893754,39.5481252692023,1
"132",13586,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE9","D",92,4,4.1,2.3,255,139,"Average","owner-occupied",51.458523,0.03691,71,28,3,"kidbrooke","Thames Water",53200,"Greenwich","rail",0,1,0,0.702182,381000,530690.308269775,39.2887948214633,1
"133",6629,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE1","D",56,3,2.5,1.4,251,145,"Very Poor","owner-occupied",51.507685,-0.093487,77,11,1,"london bridge","Thames Water",56600,"Southwark","tube",2,1,0,0.4828278,393000,547142.497586798,39.2220095640708,1
"134",6165,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW8","D",97,4,4.8,1.1,280,63,"Very Poor","owner-occupied",51.535218,-0.185207,16,42,2,"maida vale","Thames Water",59600,"Westminster","tube",2,0,0,0.537511,754000,1048998.48018053,39.124466867444,1
"135",13112,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"W4","C",134,6,4,2.2,156,83,"Average","owner-occupied",51.503573,-0.255683,91,7,2,"turnham green","Thames Water",72900,"Hounslow","tube",2,0,0,0.6046222,9e+05,1251985.12667078,39.1094585189755,1
"136",1752,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR2","C",26,2,0.9,0.8,204,184,"Average","owner-occupied",51.352222,-0.101943,71,73,6,"purley oaks","Thames Water",62300,"Croydon","rail",0,1,0,0.4946344,153000,212820.658409962,39.0984695489948,1
"137",11397,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE1","B",46,2,1.4,1.3,169,159,"Good","rental (private)",51.50217,-0.098875,34,9,1,"borough","Thames Water",56600,"Southwark","tube",1,0,0,0.360412,259000,360041.594738812,39.0121987408541,1
"138",72,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE28","D",58,3,2.6,0.7,253,64,"Average","owner-occupied",51.50324,0.10236,157,3,4,"abbey wood","Thames Water",49700,"Greenwich","rail",0,1,0,2.6571064,226000,314139.408859535,38.9997384334226,1
"139",13103,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"IG6","D",214,8,9.1,4.8,242,127,"Good","owner-occupied",51.58205,0.079264,140,26,4,"barkingside","Essex & Suffolk Water",55100,"Redbridge","tube",1,0,0,0.8997872,628000,870289.991422424,38.5812088252268,1
"140",2964,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W6","E",40,2,3,2.5,446,369,"Poor","owner-occupied",51.485991,-0.218393,199,8,2,"barons court","Thames Water",59500,"Hammersmith and Fulham","tube",2,0,0,0.5723094,319000,441949.994538625,38.5423180371864,1
"141",7534,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N15","D",112,5,4.8,1.5,224,65,"Average","owner-occupied",51.584181,-0.079547,32,13,3,"seven sisters","Thames Water",44000,"Haringey","tube",1,1,1,0.4672928,442000,611420.921958901,38.330525330068,1
"142",3961,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE28","D",57.52,3,2.6,1.9,276,196,"Average","owner-occupied",51.50994,0.12479,54,2,4,"abbey wood","Thames Water",49800,"Greenwich","rail",0,1,0,2.1171098,228000,315360.144505972,38.3158528534964,1
"143",286,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR2","E",219,6,11,4.8,272,124,"Very Poor","owner-occupied",51.391743,0.047712,78,66,5,"bickley","Thames Water",63800,"Bromley","rail",0,1,0,0.9706268,785000,1085514.55090564,38.2821083956231,1
"144",6054,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA8","D",200,7,8.6,4.2,243,120,"Average","owner-occupied",51.608753,-0.292828,82,64,5,"canons park","Affinity Water",55100,"Barnet","tube",1,0,0,0.0708396,651000,895795.190890214,37.6029479094031,1
"145",4403,NA,NA,"F","N","L",NA,NA,NA,"EARLSFIELD",NA,NA,"SW18","C",101,4,3.4,2,175,102,"Average","owner-occupied",51.4395,-0.182226,83,13,3,"earlsfield","Thames Water",62700,"Wandsworth","rail",0,1,0,0.3585478,450000,619208.989413896,37.6019976475325,1
"146",4494,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT5","E",62,5,4.2,0.4,386,38,"Very Poor","owner-occupied",51.380964,-0.277247,77,27,5,"tolworth","Thames Water",55400,"Kingston upon Thames","rail",0,1,0,0.3952104,291000,400251.650222117,37.5435224130987,1
"147",5260,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","C",61,3,2.1,1.6,198,146,"Average","rental (private)",51.385909,-0.09424,116,53,4,"selhurst","Thames Water",46000,"Croydon","rail",0,1,0,0.7817212,187000,256948.820873442,37.405786563338,1
"148",14299,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM13","E",82,3,5.2,1.3,356,86,"Average","owner-occupied",51.53669,0.197802,23,9,6,"elm park","Essex & Suffolk Water",44600,"Havering","tube",1,0,0,1.177553,255000,348938.23701212,36.8385243184783,1
"149",10494,NA,NA,"S","N","F",NA,NA,NA,"STREATHAM HILL",NA,NA,"SW2","D",171,7,7,4,232,130,"Poor","owner-occupied",51.440855,-0.117063,84,68,3,"streatham hill","Thames Water",55900,"Lambeth","rail",0,1,0,0.6095934,747000,1021766.32903922,36.782641102975,1
"150",5304,NA,NA,"T","N","L",NA,NA,NA,NA,NA,NA,"SE15","D",50,3,2.4,1.4,268,157,"Average","owner-occupied",51.470671,-0.057813,64,14,2,"queens road peckham","Thames Water",45200,"Southwark","light_rail",0,1,1,0.4150952,341000,465917.547040653,36.6327117421271,1
"151",6194,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA4","D",108,6,4.9,2.8,254,144,"Average","owner-occupied",51.563306,-0.41921,66,41,5,"ruislip gardens","Affinity Water",59200,"Hillingdon","tube",1,0,0,0.7046676,395000,539330.058974783,36.5392554366539,1
"152",12737,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N10","C",46,3,1.9,1.4,230,176,"Average","owner-occupied",51.608782,-0.144235,64,46,4,"new southgate","Affinity Water",49800,"Haringey","rail",0,1,0,0.8158982,213000,290779.697069361,36.5162897039252,1
"153",13803,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR0","E",92,4,5.1,1.5,285,83,"Average","owner-occupied",51.381549,-0.082207,96,57,3,"lebanon road","Thames Water",50700,"Croydon","light_rail",0,0,1,0.4964986,315000,429812.756862748,36.4484942421422,1
"154",10763,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E9","D",77,3,3.3,1,240,67,"Average","owner-occupied",51.548285,-0.026007,47,6,2,"hackney wick","Thames Water",46500,"Hackney","light_rail",0,0,1,0.5039554,461000,628836.845637365,36.4071248671073,1
"155",3081,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM6","D",53,4,3.4,2.4,378,272,"Very Poor","owner-occupied",51.574825,0.118189,86,18,4,"goodmayes","Essex & Suffolk Water",46600,"Redbridge","rail",0,1,0,0.9140794,179000,244009.519093207,36.3181670911769,1
"156",14577,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE18","C",49,3,2.1,2,245,225,"Average","rental (private)",51.494732,0.049069,77,6,3,"woolwich dockyard","Thames Water",52000,"Greenwich","rail",0,1,0,0.5704452,207000,282161.185272633,36.3097513394364,1
"157",3386,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE13","D",66,3,3.5,2.8,278,220,"Very Poor","owner-occupied",51.468065,-0.010279,98,23,2,"lewisham","Thames Water",59500,"Lewisham","light_rail",0,1,1,0.2094118,299000,407020.376410711,36.1272161908733,1
"158",1380,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"IG8","D",100,5,3.4,1.4,192,80,"Good","owner-occupied",51.603943,0.053462,121,24,4,"woodford","Thames Water",53600,"Redbridge","tube",1,0,0,1.0768862,409000,555448.776461932,35.8065468122083,1
"159",7253,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW8","D",51,3,2.5,1.1,255,115,"Poor","owner-occupied",51.539019,-0.189699,32,36,2,"kilburn high road","Thames Water",45700,"Westminster","light_rail",0,0,1,0.0801606,341000,462751.598811969,35.7042811765305,1
"160",6412,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","C",74,4,1.8,1.3,139,97,"Average","rental (private)",51.51486,-0.036244,133,10,2,"limehouse","Thames Water",50700,"Tower Hamlets","light_rail",0,0,1,0.3846466,290000,393255.7255577,35.6054226061035,1
"161",11510,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SW14","D",183,9,6.3,3,196,93,"Good","owner-occupied",51.464644,-0.260493,97,11,3,"mortlake","Thames Water",68200,"Richmond upon Thames","rail",0,1,0,0.5598814,1248000,1690052.4874072,35.4208723883977,1
"162",14382,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E5","D",66,3,3.4,2.8,265,221,"Poor","owner-occupied",51.569186,-0.054682,94,19,2,"clapton","Thames Water",44600,"Hackney","light_rail",0,0,1,0.5729308,311000,421144.690898479,35.4162993242698,1
"163",6120,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW19","D",137,6,5.5,4,230,164,"Good","owner-occupied",51.418497,-0.184742,76,17,3,"colliers wood","Thames Water",66200,"Merton","tube",1,0,0,0.472264,714000,966272.333900727,35.3322596499618,1
"164",4840,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E17","D",29,1,2.2,1.7,450,340,"Average","rental (private)",51.592658,-0.030523,140,14,3,"blackhorse road","Thames Water",50700,"Waltham Forest","tube",1,0,1,0.8811452,156000,210734.821185532,35.0864238368796,1
"165",9699,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"W13","C",146,6,3.2,1.7,126,65,"Average","owner-occupied",51.506817,-0.317765,108,26,3,"northfields","Thames Water",72200,"Ealing","tube",1,0,0,0.4573504,780000,1053637.81840677,35.081771590612,1
"166",2207,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG6","C",79,5,2.5,1.1,168,68,"Average","owner-occupied",51.608513,0.115178,136,39,4,"hainault","Thames Water",41800,"Redbridge","tube",1,0,0,1.1384048,275000,371222.331359319,34.9899386761159,1
"167",5657,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N12","F",119,6,9.4,2.6,447,122,"Average","owner-occupied",51.612998,-0.162435,52,71,4,"new southgate","Affinity Water",54300,"Barnet","rail",0,1,0,0.9575774,495000,668071.209867876,34.9638807813891,1
"168",14365,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","C",112.44,5,3.7,3.6,195,189,"Good","rental (private)",51.54318,-0.174464,83,59,2,"swiss cottage","Thames Water",60900,"Camden","tube",1,0,0,0.2199756,889000,1199168.00737304,34.8895396370119,1
"169",1244,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W10","C",101,4,2.9,1.4,178,90,"Average","owner-occupied",51.530548,-0.210219,125,36,2,"queens park","Thames Water",44500,"Kensington and Chelsea","tube",2,0,1,0.618293,788000,1062172.20162416,34.7934266020505,1
"170",12543,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN1","F",88,5,9.1,1.2,608,73,"Average","owner-occupied",51.66455,-0.075384,44,36,5,"enfield town","Thames Water",59500,"Enfield","light_rail",0,0,1,0.9700054,397000,534664.373976863,34.6761647296883,1
"171",758,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE8","D",57.49,3,3.3,3.1,383,358,"Average","rental (private)",51.468591,-0.016865,134,7,2,"elverson road","Thames Water",50700,"Lewisham","light_rail",0,0,1,0.0515762,269000,362262.424837745,34.6700464080835,1
"172",12502,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA0","D",50,3,2.8,1.4,321,161,"Good","owner-occupied",51.544373,-0.284509,96,37,3,"stonebridge park","Affinity Water",48900,"Brent","tube",2,0,1,0.6133218,231000,311064.845865729,34.6601064353803,1
"173",15721,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR0","G",84,5,9.2,1,538,67,"Good","owner-occupied",51.382789,-0.07553,106,53,3,"addiscombe","Thames Water",56400,"Croydon","light_rail",0,0,1,0.1994694,354000,475565.055859309,34.3404112596918,1
"174",1615,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW5","C",108,5,2.9,2,151,107,"Average","owner-occupied",51.494928,-0.186736,127,17,1,"gloucester road","Thames Water",56600,"Kensington and Chelsea","tube",3,0,0,0.2162472,1106000,1485688.21233692,34.3298564499926,1
"175",7715,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW17","F",76,5,4.6,0.5,358,37,"Average","owner-occupied",51.42244,-0.153936,125,24,3,"tooting","Thames Water",59800,"Wandsworth","rail",0,1,0,0.4455438,441000,592170.279974641,34.2789750509389,1
"176",5483,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E1","C",74,4,2.7,2.1,203,161,"Average","owner-occupied",51.511671,-0.052594,71,12,2,"shadwell","Thames Water",62600,"Tower Hamlets","light_rail",0,0,1,0.2069262,373000,498764.754284855,33.7170923015698,1
"177",397,NA,NA,"T","N","L",NA,NA,NA,NA,NA,NA,"SE22","D",75,4,3.1,1.8,236,132,"Average","owner-occupied",51.458074,-0.082542,12,27,2,"north dulwich","Thames Water",67000,"Southwark","rail",0,1,0,0.472264,516000,688786.638026763,33.4857825633262,1
"178",14772,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"CR0","D",117,5,4.9,2,239,97,"Average","owner-occupied",51.38747,-0.049219,7,45,3,"arena","Thames Water",56200,"Croydon","light_rail",0,0,1,0.6064864,438000,583368.887551352,33.1892437331854,1
"179",11528,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"NW2","C",97,6,2.7,1.2,161,68,"Average","owner-occupied",51.566912,-0.242222,139,51,3,"neasden","Thames Water",43400,"Camden","tube",1,0,0,1.071915,470000,625442.012549737,33.0727686276035,1
